user_id,days_to_ob_from_created,count_purchases_d7,purchases_amount_d7,days_to_purchase_from_ob,LTV_D30,country_Australia,country_Canada,country_Germany,country_Japan,country_Mexico,country_United States,onboarding_incomplete,onboarding_new_ob_complete,onboarding_old_ob_complete,user_segment
3369,0.0,0,0.0,999.0,0.0,False,False,True,False,False,False,False,False,True,Non-Payer
3370,0.0,0,0.0,999.0,0.0,False,False,False,False,False,True,False,True,False,Non-Payer
3371,999.0,0,0.0,999.0,0.0,False,False,False,False,False,True,True,False,False,Non-Payer
3372,0.0,0,0.0,999.0,0.0,True,False,False,False,False,False,False,True,False,Non-Payer
3373,0.0,0,0.0,999.0,0.0,False,True,False,False,False,False,False,False,True,Non-Payer
3374,999.0,0,0.0,999.0,0.0,False,False,False,True,False,False,True,False,False,Non-Payer
3375,0.0,0,0.0,999.0,0.0,False,False,False,False,True,False,False,False,True,Non-Payer
3376,0.0,0,0.0,999.0,0.0,False,True,False,False,False,False,False,True,False,Non-Payer
3377,0.0,0,0.0,999.0,0.0,True,False,False,False,False,False,False,False,True,Non-Payer
3378,999.0,0,0.0,999.0,0.0,False,False,False,False,False,True,True,False,False,Non-Payer
3379,999.0,0,0.0,999.0,0.0,False,False,False,False,False,True,True,False,False,Non-Payer
3380,0.0,0,0.0,999.0,0.0,False,False,False,False,False,True,False,True,False,Non-Payer
3381,0.0,0,0.0,999.0,0.0,False,False,True,False,False,False,False,True,False,Non-Payer
3382,0.0,0,0.0,999.0,0.0,False,False,True,False,False,False,False,False,True,Non-Payer
3383,0.0,0,0.0,999.0,0.0,False,True,False,False,False,False,False,True,False,Non-Payer
3384,0.0,0,0.0,999.0,0.0,True,False,False,False,False,False,False,False,True,Non-Payer
3385,999.0,0,0.0,999.0,0.0,False,False,False,False,False,True,True,False,False,Non-Payer
3386,999.0,0,0.0,999.0,0.0,False,False,False,False,False,True,True,False,False,Non-Payer
3387,999.0,0,0.0,999.0,0.0,False,False,False,False,False,True,True,False,False,Non-Payer
3388,0.0,0,0.0,999.0,0.0,False,True,False,False,False,False,False,False,True,Non-Payer
3389,0.0,0,0.0,999.0,0.0,False,False,True,False,False,False,False,False,True,Non-Payer
3390,999.0,0,0.0,999.0,0.0,False,False,False,True,False,False,True,False,False,Non-Payer
3391,999.0,0,0.0,999.0,0.0,False,False,False,False,False,True,True,False,False,Non-Payer
3392,999.0,0,0.0,999.0,0.0,False,False,False,True,False,False,True,False,False,Non-Payer
3393,0.0,0,0.0,999.0,0.0,False,False,True,False,False,False,False,True,False,Non-Payer
3394,0.0,0,0.0,999.0,0.0,False,False,False,False,False,True,False,True,False,Non-Payer
3395,0.0,0,0.0,999.0,0.0,False,True,False,False,False,False,False,False,True,Non-Payer
3396,0.0,0,0.0,999.0,0.0,False,False,False,False,False,True,False,False,True,Non-Payer
3397,0.0,0,0.0,999.0,0.0,False,True,False,False,False,False,False,False,True,Non-Payer
3398,0.0,0,0.0,999.0,0.0,False,False,True,False,False,False,False,True,False,Non-Payer
3399,999.0,0,0.0,999.0,0.0,False,False,False,False,False,True,True,False,False,Non-Payer
3400,0.0,0,0.0,999.0,0.0,False,False,False,False,False,True,False,False,True,Non-Payer
3401,0.0,0,0.0,999.0,0.0,False,False,False,False,False,True,False,True,False,Non-Payer
3402,0.0,1,25.0,5.0,25.0,False,False,False,False,False,True,False,True,False,Minnow
3403,0.0,0,0.0,999.0,0.0,False,True,False,False,False,False,False,False,True,Non-Payer
3404,0.0,0,0.0,999.0,0.0,False,False,True,False,False,False,False,False,True,Non-Payer
3405,0.0,0,0.0,999.0,0.0,False,False,False,False,False,True,False,False,True,Non-Payer
3406,0.0,0,0.0,999.0,0.0,True,False,False,False,False,False,False,False,True,Non-Payer
3407,0.0,0,0.0,999.0,0.0,False,False,False,False,False,True,False,True,False,Non-Payer
3408,0.0,0,0.0,999.0,0.0,False,False,False,False,True,False,False,True,False,Non-Payer
3409,0.0,0,0.0,999.0,0.0,False,False,True,False,False,False,False,True,False,Non-Payer
3410,999.0,0,0.0,999.0,0.0,False,False,False,True,False,False,True,False,False,Non-Payer
3411,0.0,0,0.0,999.0,0.0,False,False,False,False,True,False,False,False,True,Non-Payer
3412,999.0,0,0.0,999.0,0.0,False,False,False,False,False,True,True,False,False,Non-Payer
3413,0.0,0,0.0,999.0,0.0,False,False,True,False,False,False,False,True,False,Non-Payer
3414,0.0,0,0.0,999.0,100.0,False,False,False,False,False,True,False,True,False,Dolphin
3415,0.0,0,0.0,999.0,0.0,True,False,False,False,False,False,False,False,True,Non-Payer
3416,0.0,0,0.0,999.0,0.0,False,True,False,False,False,False,False,True,False,Non-Payer
3417,0.0,0,0.0,999.0,0.0,False,True,False,False,False,False,False,False,True,Non-Payer
3418,999.0,0,0.0,999.0,0.0,False,False,False,False,False,True,True,False,False,Non-Payer
3419,999.0,0,0.0,999.0,0.0,False,False,False,False,False,True,True,False,False,Non-Payer
3420,0.0,0,0.0,999.0,0.0,False,False,False,False,False,True,False,True,False,Non-Payer
3421,0.0,0,0.0,999.0,0.0,False,True,False,False,False,False,False,False,True,Non-Payer
3422,0.0,0,0.0,999.0,0.0,False,False,False,False,False,True,False,False,True,Non-Payer
3423,0.0,0,0.0,999.0,0.0,False,False,True,False,False,False,False,False,True,Non-Payer
3424,999.0,0,0.0,999.0,0.0,False,False,False,False,False,True,True,False,False,Non-Payer
3425,0.0,0,0.0,999.0,0.0,False,True,False,False,False,False,False,False,True,Non-Payer
3426,0.0,0,0.0,999.0,0.0,False,True,False,False,False,False,False,True,False,Non-Payer
3427,0.0,0,0.0,999.0,0.0,False,False,True,False,False,False,False,True,False,Non-Payer
3428,999.0,0,0.0,999.0,0.0,False,False,False,True,False,False,True,False,False,Non-Payer
3429,0.0,0,0.0,999.0,0.0,False,False,True,False,False,False,False,True,False,Non-Payer
3430,999.0,0,0.0,999.0,0.0,False,False,False,True,False,False,True,False,False,Non-Payer
3431,0.0,0,0.0,999.0,0.0,False,False,False,False,True,False,False,False,True,Non-Payer
3432,0.0,0,0.0,999.0,0.0,False,False,False,False,False,True,False,False,True,Non-Payer
3433,0.0,0,0.0,999.0,0.0,False,True,False,False,False,False,False,True,False,Non-Payer
3434,0.0,0,0.0,999.0,0.0,False,True,False,False,False,False,False,True,False,Non-Payer
3435,0.0,0,0.0,999.0,0.0,False,True,False,False,False,False,False,True,False,Non-Payer
3436,0.0,0,0.0,999.0,0.0,True,False,False,False,False,False,False,True,False,Non-Payer
3437,0.0,0,0.0,999.0,0.0,False,False,False,False,False,True,False,False,True,Non-Payer
3438,0.0,0,0.0,999.0,0.0,False,False,False,False,False,True,False,True,False,Non-Payer
3439,999.0,0,0.0,999.0,0.0,False,False,False,False,False,True,True,False,False,Non-Payer
3440,0.0,0,0.0,999.0,0.0,False,True,False,False,False,False,False,True,False,Non-Payer
3441,999.0,0,0.0,999.0,0.0,False,False,False,True,False,False,True,False,False,Non-Payer
3442,999.0,0,0.0,999.0,0.0,False,False,False,False,False,True,True,False,False,Non-Payer
3443,0.0,0,0.0,999.0,0.0,True,False,False,False,False,False,False,True,False,Non-Payer
3444,999.0,0,0.0,999.0,0.0,False,False,False,False,False,True,True,False,False,Non-Payer
3445,999.0,0,0.0,999.0,0.0,False,False,False,True,False,False,True,False,False,Non-Payer
3446,0.0,0,0.0,999.0,0.0,False,False,False,False,True,False,False,False,True,Non-Payer
3447,0.0,0,0.0,999.0,0.0,False,False,False,False,False,True,False,False,True,Non-Payer
3448,0.0,0,0.0,999.0,0.0,True,False,False,False,False,False,False,True,False,Non-Payer
3449,0.0,0,0.0,999.0,0.0,False,False,False,False,False,True,False,False,True,Non-Payer
3450,0.0,0,0.0,999.0,0.0,False,False,False,False,True,False,False,False,True,Non-Payer
3451,0.0,0,0.0,999.0,0.0,False,True,False,False,False,False,False,True,False,Non-Payer
3452,0.0,0,0.0,999.0,0.0,False,True,False,False,False,False,False,False,True,Non-Payer
3453,0.0,0,0.0,999.0,0.0,True,False,False,False,False,False,False,False,True,Non-Payer
3454,0.0,1,25.0,5.0,25.0,False,False,False,False,False,True,False,False,True,Minnow
3455,0.0,0,0.0,999.0,0.0,False,False,False,False,False,True,False,True,False,Non-Payer
3456,999.0,0,0.0,999.0,0.0,False,False,False,False,False,True,True,False,False,Non-Payer
3457,0.0,0,0.0,999.0,0.0,False,False,False,False,False,True,False,False,True,Non-Payer
3458,0.0,0,0.0,999.0,0.0,False,False,False,False,False,True,False,True,False,Non-Payer
3459,0.0,0,0.0,999.0,0.0,False,False,True,False,False,False,False,False,True,Non-Payer
3460,0.0,0,0.0,999.0,0.0,False,True,False,False,False,False,False,False,True,Non-Payer
3461,0.0,1,10.0,1.0,10.0,False,True,False,False,False,False,False,True,False,Minnow
3462,0.0,0,0.0,999.0,0.0,False,False,False,False,False,True,False,True,False,Non-Payer
3463,999.0,0,0.0,999.0,0.0,False,False,False,False,False,True,True,False,False,Non-Payer
3464,0.0,0,0.0,999.0,0.0,False,True,False,False,False,False,False,False,True,Non-Payer
3465,0.0,0,0.0,999.0,0.0,False,False,False,False,False,True,False,True,False,Non-Payer
3466,0.0,1,50.0,7.0,50.0,False,True,False,False,False,False,False,True,False,Dolphin
3467,0.0,1,2.99,0.0,2.99,False,True,False,False,False,False,False,True,False,Minnow
3468,0.0,0,0.0,999.0,0.0,True,False,False,False,False,False,False,False,True,Non-Payer
3469,0.0,0,0.0,999.0,0.0,True,False,False,False,False,False,False,False,True,Non-Payer
3470,0.0,0,0.0,999.0,0.0,False,False,False,False,False,True,False,True,False,Non-Payer
3471,0.0,0,0.0,999.0,0.0,True,False,False,False,False,False,False,True,False,Non-Payer
3472,999.0,0,0.0,999.0,0.0,False,False,False,True,False,False,True,False,False,Non-Payer
3473,999.0,0,0.0,999.0,0.0,False,False,False,False,False,True,True,False,False,Non-Payer
3474,0.0,0,0.0,999.0,0.0,True,False,False,False,False,False,False,False,True,Non-Payer
3475,0.0,0,0.0,999.0,0.0,False,False,False,False,True,False,False,True,False,Non-Payer
3476,999.0,0,0.0,999.0,0.0,False,False,False,False,False,True,True,False,False,Non-Payer
3477,0.0,0,0.0,999.0,0.0,True,False,False,False,False,False,False,False,True,Non-Payer
3478,0.0,0,0.0,999.0,0.0,False,False,True,False,False,False,False,False,True,Non-Payer
3479,0.0,0,0.0,999.0,0.0,False,False,False,False,True,False,False,True,False,Non-Payer
3480,0.0,1,10.0,4.0,85.0,False,False,False,False,False,True,False,True,False,Dolphin
3481,999.0,0,0.0,999.0,0.0,False,False,False,False,False,True,True,False,False,Non-Payer
3482,0.0,0,0.0,999.0,100.0,False,False,False,False,False,True,False,False,True,Dolphin
3483,999.0,0,0.0,999.0,0.0,False,False,False,False,False,True,True,False,False,Non-Payer
3484,0.0,0,0.0,999.0,0.0,False,False,False,False,True,False,False,True,False,Non-Payer
3485,0.0,0,0.0,999.0,0.0,False,False,True,False,False,False,False,True,False,Non-Payer
3486,0.0,0,0.0,999.0,0.0,False,False,False,False,True,False,False,True,False,Non-Payer
3487,999.0,0,0.0,999.0,0.0,False,False,False,True,False,False,True,False,False,Non-Payer
3488,0.0,0,0.0,999.0,0.0,True,False,False,False,False,False,False,True,False,Non-Payer
3489,999.0,0,0.0,999.0,0.0,False,False,False,False,False,True,True,False,False,Non-Payer
3490,0.0,0,0.0,999.0,0.0,False,False,False,False,True,False,False,True,False,Non-Payer
3491,0.0,0,0.0,999.0,0.0,False,False,False,False,True,False,False,False,True,Non-Payer
3492,999.0,0,0.0,999.0,0.0,False,False,False,False,False,True,True,False,False,Non-Payer
3493,0.0,0,0.0,999.0,0.0,True,False,False,False,False,False,False,True,False,Non-Payer
3494,999.0,0,0.0,999.0,0.0,False,False,False,False,False,True,True,False,False,Non-Payer
3495,0.0,0,0.0,999.0,0.0,False,True,False,False,False,False,False,True,False,Non-Payer
3496,0.0,0,0.0,999.0,0.0,False,False,False,False,False,True,False,True,False,Non-Payer
3497,0.0,0,0.0,999.0,0.0,False,False,False,False,False,True,False,True,False,Non-Payer
3498,0.0,0,0.0,999.0,0.0,False,False,True,False,False,False,False,True,False,Non-Payer
3499,0.0,1,25.0,7.0,25.0,False,True,False,False,False,False,False,True,False,Minnow
3500,0.0,0,0.0,999.0,60.0,False,False,False,False,False,True,False,True,False,Dolphin
3501,0.0,0,0.0,999.0,0.0,False,False,True,False,False,False,False,True,False,Non-Payer
3502,0.0,0,0.0,999.0,0.0,False,False,False,False,False,True,False,True,False,Non-Payer
3503,0.0,0,0.0,999.0,0.0,False,False,False,False,False,True,False,False,True,Non-Payer
3504,0.0,0,0.0,999.0,0.0,False,False,False,False,True,False,False,False,True,Non-Payer
3505,999.0,0,0.0,999.0,0.0,False,False,False,True,False,False,True,False,False,Non-Payer
3506,0.0,0,0.0,999.0,0.0,False,True,False,False,False,False,False,False,True,Non-Payer
3507,0.0,0,0.0,999.0,50.0,False,False,False,False,False,True,False,False,True,Dolphin
3508,0.0,0,0.0,999.0,0.0,False,True,False,False,False,False,False,True,False,Non-Payer
3509,0.0,0,0.0,999.0,0.0,False,True,False,False,False,False,False,True,False,Non-Payer
3510,0.0,0,0.0,999.0,0.0,True,False,False,False,False,False,False,True,False,Non-Payer
3511,0.0,1,25.0,6.0,25.0,False,False,False,False,False,True,False,True,False,Minnow
3512,0.0,0,0.0,999.0,0.0,False,False,False,False,True,False,False,True,False,Non-Payer
3513,999.0,0,0.0,999.0,0.0,False,False,False,False,False,True,True,False,False,Non-Payer
3514,999.0,0,0.0,999.0,0.0,False,False,False,False,False,True,True,False,False,Non-Payer
3515,999.0,0,0.0,999.0,0.0,False,False,False,False,False,True,True,False,False,Non-Payer
3516,0.0,0,0.0,999.0,0.0,False,False,True,False,False,False,False,False,True,Non-Payer
3517,0.0,0,0.0,999.0,0.0,False,False,False,False,True,False,False,False,True,Non-Payer
3518,0.0,0,0.0,999.0,0.0,False,False,False,False,False,True,False,True,False,Non-Payer
3519,0.0,0,0.0,999.0,0.0,True,False,False,False,False,False,False,True,False,Non-Payer
3520,0.0,0,0.0,999.0,0.0,False,False,False,False,False,True,False,True,False,Non-Payer
3521,0.0,0,0.0,999.0,0.0,True,False,False,False,False,False,False,True,False,Non-Payer
3522,999.0,0,0.0,999.0,0.0,False,False,False,False,False,True,True,False,False,Non-Payer
3523,999.0,0,0.0,999.0,0.0,False,False,False,False,False,True,True,False,False,Non-Payer
3524,0.0,1,10.0,3.0,70.0,False,False,False,False,False,True,False,True,False,Dolphin
3525,0.0,0,0.0,999.0,0.0,False,False,False,False,False,True,False,True,False,Non-Payer
3526,0.0,1,25.0,5.0,25.0,False,True,False,False,False,False,False,False,True,Minnow
3527,0.0,0,0.0,999.0,0.0,False,False,False,False,False,True,False,True,False,Non-Payer
3528,999.0,0,0.0,999.0,0.0,False,False,False,True,False,False,True,False,False,Non-Payer
3529,0.0,0,0.0,999.0,0.0,False,False,True,False,False,False,False,False,True,Non-Payer
3530,0.0,0,0.0,999.0,0.0,False,False,False,False,False,True,False,False,True,Non-Payer
3531,0.0,1,25.0,5.0,25.0,False,True,False,False,False,False,False,False,True,Minnow
3532,999.0,0,0.0,999.0,0.0,False,False,False,False,False,True,True,False,False,Non-Payer
3533,999.0,0,0.0,999.0,0.0,False,False,False,False,False,True,True,False,False,Non-Payer
3534,0.0,0,0.0,999.0,0.0,False,False,False,False,False,True,False,True,False,Non-Payer
3535,0.0,0,0.0,999.0,0.0,False,False,False,False,False,True,False,False,True,Non-Payer
3536,999.0,0,0.0,999.0,0.0,False,False,False,True,False,False,True,False,False,Non-Payer
3537,0.0,0,0.0,999.0,0.0,False,False,False,False,False,True,False,False,True,Non-Payer
3538,0.0,0,0.0,999.0,0.0,False,False,False,False,True,False,False,True,False,Non-Payer
3539,0.0,1,25.0,6.0,25.0,False,True,False,False,False,False,False,True,False,Minnow
3540,0.0,0,0.0,999.0,0.0,False,False,False,False,False,True,False,True,False,Non-Payer
3541,0.0,0,0.0,999.0,0.0,False,False,False,False,False,True,False,True,False,Non-Payer
3542,999.0,0,0.0,999.0,0.0,False,False,False,False,False,True,True,False,False,Non-Payer
3543,0.0,0,0.0,999.0,0.0,False,False,False,False,False,True,False,False,True,Non-Payer
3544,0.0,0,0.0,999.0,0.0,False,False,False,False,True,False,False,False,True,Non-Payer
3545,0.0,0,0.0,999.0,0.0,False,True,False,False,False,False,False,True,False,Non-Payer
3546,0.0,1,10.0,3.0,10.0,False,True,False,False,False,False,False,False,True,Minnow
3547,0.0,0,0.0,999.0,0.0,False,True,False,False,False,False,False,False,True,Non-Payer
3548,999.0,0,0.0,999.0,0.0,False,False,False,True,False,False,True,False,False,Non-Payer
3549,0.0,0,0.0,999.0,0.0,False,False,False,False,True,False,False,True,False,Non-Payer
3550,999.0,0,0.0,999.0,0.0,False,False,False,True,False,False,True,False,False,Non-Payer
3551,0.0,0,0.0,999.0,0.0,False,False,False,False,False,True,False,False,True,Non-Payer
3552,0.0,0,0.0,999.0,0.0,True,False,False,False,False,False,False,True,False,Non-Payer
3553,999.0,0,0.0,999.0,0.0,False,False,False,False,False,True,True,False,False,Non-Payer
3554,0.0,0,0.0,999.0,0.0,False,False,True,False,False,False,False,True,False,Non-Payer
3555,0.0,0,0.0,999.0,0.0,False,True,False,False,False,False,False,True,False,Non-Payer
3556,999.0,0,0.0,999.0,0.0,False,False,False,False,False,True,True,False,False,Non-Payer
3557,0.0,0,0.0,999.0,0.0,False,True,False,False,False,False,False,True,False,Non-Payer
3558,0.0,0,0.0,999.0,0.0,False,True,False,False,False,False,False,False,True,Non-Payer
3559,0.0,0,0.0,999.0,0.0,False,False,False,False,False,True,False,True,False,Non-Payer
3560,0.0,0,0.0,999.0,0.0,True,False,False,False,False,False,False,True,False,Non-Payer
3561,0.0,0,0.0,999.0,0.0,True,False,False,False,False,False,False,True,False,Non-Payer
3562,0.0,0,0.0,999.0,0.0,True,False,False,False,False,False,False,True,False,Non-Payer
3563,0.0,1,10.0,4.0,45.0,False,False,False,False,False,True,False,True,False,Dolphin
3564,0.0,0,0.0,999.0,0.0,True,False,False,False,False,False,False,True,False,Non-Payer
3565,0.0,1,25.0,5.0,25.0,False,False,False,False,False,True,False,True,False,Minnow
3566,0.0,0,0.0,999.0,0.0,False,False,False,False,True,False,False,False,True,Non-Payer
3567,0.0,1,25.0,5.0,25.0,False,False,False,False,False,True,False,True,False,Minnow
3568,0.0,0,0.0,999.0,0.0,False,True,False,False,False,False,False,True,False,Non-Payer
3569,0.0,0,0.0,999.0,0.0,False,False,False,False,False,True,False,False,True,Non-Payer
3570,0.0,0,0.0,999.0,0.0,False,False,False,False,True,False,False,False,True,Non-Payer
3571,999.0,0,0.0,999.0,0.0,False,False,False,False,False,True,True,False,False,Non-Payer
3572,0.0,0,0.0,999.0,0.0,False,False,False,False,True,False,False,False,True,Non-Payer
3573,0.0,0,0.0,999.0,0.0,False,False,False,False,True,False,False,True,False,Non-Payer
3574,0.0,0,0.0,999.0,0.0,False,False,False,False,True,False,False,True,False,Non-Payer
3575,0.0,0,0.0,999.0,0.0,True,False,False,False,False,False,False,True,False,Non-Payer
3576,0.0,1,10.0,1.0,10.0,False,True,False,False,False,False,False,True,False,Minnow
3577,0.0,0,0.0,999.0,0.0,False,True,False,False,False,False,False,True,False,Non-Payer
3578,0.0,0,0.0,999.0,0.0,False,False,True,False,False,False,False,True,False,Non-Payer
3579,999.0,0,0.0,999.0,0.0,False,False,False,False,False,True,True,False,False,Non-Payer
3580,999.0,0,0.0,999.0,0.0,False,False,False,False,False,True,True,False,False,Non-Payer
3581,0.0,0,0.0,999.0,0.0,False,False,False,False,False,True,False,True,False,Non-Payer
3582,0.0,0,0.0,999.0,0.0,False,False,False,False,False,True,False,True,False,Non-Payer
3583,0.0,0,0.0,999.0,0.0,False,False,False,False,False,True,False,False,True,Non-Payer
3584,999.0,0,0.0,999.0,0.0,False,False,False,False,False,True,True,False,False,Non-Payer
3585,0.0,0,0.0,999.0,0.0,False,True,False,False,False,False,False,True,False,Non-Payer
3586,0.0,0,0.0,999.0,0.0,False,False,True,False,False,False,False,False,True,Non-Payer
3587,0.0,0,0.0,999.0,0.0,False,False,False,False,False,True,False,False,True,Non-Payer
3588,0.0,0,0.0,999.0,0.0,False,True,False,False,False,False,False,True,False,Non-Payer
3589,0.0,0,0.0,999.0,0.0,False,True,False,False,False,False,False,False,True,Non-Payer
3590,999.0,0,0.0,999.0,0.0,False,False,False,True,False,False,True,False,False,Non-Payer
3591,0.0,0,0.0,999.0,0.0,False,False,False,False,False,True,False,True,False,Non-Payer
3592,0.0,0,0.0,999.0,0.0,False,True,False,False,False,False,False,False,True,Non-Payer
3593,999.0,0,0.0,999.0,0.0,False,False,False,False,False,True,True,False,False,Non-Payer
3594,0.0,0,0.0,999.0,0.0,False,False,False,False,True,False,False,True,False,Non-Payer
3595,0.0,0,0.0,999.0,0.0,True,False,False,False,False,False,False,True,False,Non-Payer
3596,999.0,0,0.0,999.0,0.0,False,False,False,False,False,True,True,False,False,Non-Payer
3597,999.0,0,0.0,999.0,0.0,False,False,False,True,False,False,True,False,False,Non-Payer
3598,0.0,1,10.0,3.0,10.0,False,True,False,False,False,False,False,False,True,Minnow
3599,999.0,0,0.0,999.0,0.0,False,False,False,True,False,False,True,False,False,Non-Payer
3600,0.0,0,0.0,999.0,0.0,True,False,False,False,False,False,False,False,True,Non-Payer
3601,0.0,0,0.0,999.0,0.0,False,False,False,False,False,True,False,True,False,Non-Payer
3602,0.0,0,0.0,999.0,0.0,False,False,False,False,False,True,False,True,False,Non-Payer
3603,0.0,0,0.0,999.0,0.0,False,True,False,False,False,False,False,True,False,Non-Payer
3604,0.0,0,0.0,999.0,0.0,True,False,False,False,False,False,False,True,False,Non-Payer
3605,0.0,0,0.0,999.0,0.0,False,False,False,False,False,True,False,False,True,Non-Payer
3606,999.0,0,0.0,999.0,0.0,False,False,False,True,False,False,True,False,False,Non-Payer
3607,999.0,0,0.0,999.0,0.0,False,False,False,False,False,True,True,False,False,Non-Payer
3608,999.0,0,0.0,999.0,0.0,False,False,False,False,False,True,True,False,False,Non-Payer
3609,0.0,0,0.0,999.0,0.0,False,False,False,False,False,True,False,False,True,Non-Payer
3610,999.0,0,0.0,999.0,0.0,False,False,False,False,False,True,True,False,False,Non-Payer
3611,0.0,0,0.0,999.0,0.0,False,True,False,False,False,False,False,True,False,Non-Payer
3612,999.0,0,0.0,999.0,0.0,False,False,False,True,False,False,True,False,False,Non-Payer
3613,0.0,0,0.0,999.0,0.0,False,True,False,False,False,False,False,False,True,Non-Payer
3614,999.0,0,0.0,999.0,0.0,False,False,False,False,False,True,True,False,False,Non-Payer
3615,0.0,0,0.0,999.0,0.0,False,True,False,False,False,False,False,False,True,Non-Payer
3616,0.0,0,0.0,999.0,0.0,False,False,False,False,False,True,False,False,True,Non-Payer
3617,0.0,0,0.0,999.0,0.0,False,False,False,False,False,True,False,True,False,Non-Payer
3618,999.0,0,0.0,999.0,0.0,False,False,False,False,False,True,True,False,False,Non-Payer
3619,0.0,0,0.0,999.0,0.0,False,False,False,False,False,True,False,True,False,Non-Payer
3620,999.0,0,0.0,999.0,0.0,False,False,False,False,False,True,True,False,False,Non-Payer
3621,0.0,0,0.0,999.0,0.0,False,False,False,False,False,True,False,True,False,Non-Payer
3622,0.0,0,0.0,999.0,0.0,False,False,True,False,False,False,False,False,True,Non-Payer
3623,999.0,0,0.0,999.0,0.0,False,False,False,False,False,True,True,False,False,Non-Payer
3624,0.0,0,0.0,999.0,0.0,False,True,False,False,False,False,False,False,True,Non-Payer
3625,0.0,0,0.0,999.0,0.0,False,True,False,False,False,False,False,True,False,Non-Payer
3626,0.0,0,0.0,999.0,0.0,False,True,False,False,False,False,False,False,True,Non-Payer
3627,0.0,0,0.0,999.0,0.0,True,False,False,False,False,False,False,True,False,Non-Payer
3628,0.0,0,0.0,999.0,0.0,False,False,False,False,False,True,False,True,False,Non-Payer
3629,0.0,0,0.0,999.0,0.0,True,False,False,False,False,False,False,True,False,Non-Payer
3630,999.0,0,0.0,999.0,0.0,False,False,False,True,False,False,True,False,False,Non-Payer
3631,0.0,0,0.0,999.0,0.0,False,False,False,False,True,False,False,True,False,Non-Payer
3632,999.0,0,0.0,999.0,0.0,False,False,False,True,False,False,True,False,False,Non-Payer
3633,999.0,0,0.0,999.0,0.0,False,False,False,False,False,True,True,False,False,Non-Payer
3634,0.0,0,0.0,999.0,0.0,False,True,False,False,False,False,False,True,False,Non-Payer
3635,0.0,1,25.0,5.0,25.0,False,True,False,False,False,False,False,True,False,Minnow
3636,0.0,0,0.0,999.0,0.0,False,False,False,False,True,False,False,True,False,Non-Payer
3637,0.0,0,0.0,999.0,0.0,False,False,True,False,False,False,False,True,False,Non-Payer
3638,0.0,0,0.0,999.0,0.0,False,True,False,False,False,False,False,True,False,Non-Payer
3639,999.0,0,0.0,999.0,0.0,False,False,False,False,False,True,True,False,False,Non-Payer
3640,0.0,0,0.0,999.0,0.0,False,False,True,False,False,False,False,True,False,Non-Payer
3641,0.0,1,25.0,6.0,25.0,False,False,False,False,False,True,False,False,True,Minnow
3642,999.0,0,0.0,999.0,0.0,False,False,False,False,False,True,True,False,False,Non-Payer
3643,0.0,0,0.0,999.0,0.0,True,False,False,False,False,False,False,False,True,Non-Payer
3644,0.0,0,0.0,999.0,0.0,False,False,False,False,False,True,False,True,False,Non-Payer
3645,999.0,0,0.0,999.0,0.0,False,False,False,False,False,True,True,False,False,Non-Payer
3646,0.0,0,0.0,999.0,0.0,False,True,False,False,False,False,False,False,True,Non-Payer
3647,0.0,0,0.0,999.0,0.0,False,True,False,False,False,False,False,False,True,Non-Payer
3648,0.0,0,0.0,999.0,0.0,False,False,True,False,False,False,False,True,False,Non-Payer
3649,0.0,0,0.0,999.0,0.0,False,False,False,False,False,True,False,False,True,Non-Payer
3650,0.0,0,0.0,999.0,0.0,False,False,True,False,False,False,False,True,False,Non-Payer
3651,0.0,0,0.0,999.0,0.0,False,True,False,False,False,False,False,True,False,Non-Payer
3652,0.0,0,0.0,999.0,100.0,False,True,False,False,False,False,False,True,False,Dolphin
3653,0.0,1,10.0,3.0,10.0,False,False,False,False,False,True,False,True,False,Minnow
3654,0.0,1,2.99,0.0,2.99,False,False,False,False,False,True,False,True,False,Minnow
3655,0.0,0,0.0,999.0,0.0,False,True,False,False,False,False,False,True,False,Non-Payer
3656,0.0,0,0.0,999.0,0.0,False,False,True,False,False,False,False,True,False,Non-Payer
3657,0.0,0,0.0,999.0,0.0,False,False,True,False,False,False,False,False,True,Non-Payer
3658,0.0,0,0.0,999.0,0.0,True,False,False,False,False,False,False,True,False,Non-Payer
3659,999.0,0,0.0,999.0,0.0,False,False,False,False,False,True,True,False,False,Non-Payer
3660,0.0,0,0.0,999.0,0.0,False,False,False,False,False,True,False,True,False,Non-Payer
3661,0.0,0,0.0,999.0,0.0,False,False,False,False,True,False,False,False,True,Non-Payer
3662,0.0,0,0.0,999.0,0.0,False,False,False,False,False,True,False,True,False,Non-Payer
3663,0.0,0,0.0,999.0,0.0,False,False,False,False,True,False,False,False,True,Non-Payer
3664,0.0,0,0.0,999.0,0.0,False,True,False,False,False,False,False,False,True,Non-Payer
3665,0.0,0,0.0,999.0,0.0,True,False,False,False,False,False,False,False,True,Non-Payer
3666,999.0,0,0.0,999.0,0.0,False,False,False,False,False,True,True,False,False,Non-Payer
3667,0.0,1,25.0,7.0,25.0,False,True,False,False,False,False,False,False,True,Minnow
3668,0.0,1,10.0,3.0,10.0,False,True,False,False,False,False,False,False,True,Minnow
3669,999.0,0,0.0,999.0,0.0,False,False,False,False,False,True,True,False,False,Non-Payer
3670,0.0,0,0.0,999.0,0.0,False,False,False,False,True,False,False,False,True,Non-Payer
