user_id,action,action_date
47121,"onboarding complete","2020-01-25"
47122,"onboarding complete","2020-01-25"
47123,"onboarding complete","2020-01-25"
47125,"onboarding complete","2020-01-25"
47127,"onboarding complete","2020-01-25"
47128,"onboarding complete","2020-01-25"
47131,"onboarding complete","2020-01-25"
47132,"onboarding complete","2020-01-25"
47133,"onboarding complete","2020-01-25"
47134,"onboarding complete","2020-01-25"
47135,"onboarding complete","2020-01-25"
47137,"onboarding complete","2020-01-25"
47138,"onboarding complete","2020-01-25"
47139,"onboarding complete","2020-01-25"
47140,"onboarding complete","2020-01-25"
47141,"onboarding complete","2020-01-25"
47143,"onboarding complete","2020-01-25"
47144,"onboarding complete","2020-01-25"
47145,"onboarding complete","2020-01-25"
47148,"onboarding complete","2020-01-25"
47149,"onboarding complete","2020-01-25"
47150,"onboarding complete","2020-01-25"
47151,"onboarding complete","2020-01-25"
47152,"onboarding complete","2020-01-25"
47153,"onboarding complete","2020-01-25"
47154,"onboarding complete","2020-01-25"
47155,"onboarding complete","2020-01-25"
47156,"onboarding complete","2020-01-25"
47158,"onboarding complete","2020-01-25"
47159,"onboarding complete","2020-01-25"
47160,"onboarding complete","2020-01-25"
47161,"onboarding complete","2020-01-25"
47162,"onboarding complete","2020-01-25"
47163,"onboarding complete","2020-01-25"
47164,"onboarding complete","2020-01-25"
47165,"onboarding complete","2020-01-25"
47166,"onboarding complete","2020-01-25"
47167,"onboarding complete","2020-01-25"
47170,"onboarding complete","2020-01-25"
47171,"onboarding complete","2020-01-25"
47173,"onboarding complete","2020-01-25"
47176,"onboarding complete","2020-01-25"
47177,"onboarding complete","2020-01-25"
47180,"onboarding complete","2020-01-25"
47181,"onboarding complete","2020-01-25"
47182,"onboarding complete","2020-01-25"
47184,"onboarding complete","2020-01-25"
47185,"onboarding complete","2020-01-25"
47186,"onboarding complete","2020-01-25"
47187,"onboarding complete","2020-01-25"
47188,"onboarding complete","2020-01-25"
47189,"onboarding complete","2020-01-25"
47190,"onboarding complete","2020-01-25"
47191,"onboarding complete","2020-01-25"
47192,"onboarding complete","2020-01-25"
47193,"onboarding complete","2020-01-25"
47194,"onboarding complete","2020-01-25"
47195,"onboarding complete","2020-01-25"
47196,"onboarding complete","2020-01-25"
47197,"onboarding complete","2020-01-25"
47198,"onboarding complete","2020-01-25"
47199,"onboarding complete","2020-01-25"
47200,"onboarding complete","2020-01-25"
47201,"onboarding complete","2020-01-25"
47203,"onboarding complete","2020-01-25"
47204,"onboarding complete","2020-01-25"
47205,"onboarding complete","2020-01-25"
47206,"onboarding complete","2020-01-25"
47207,"onboarding complete","2020-01-25"
47208,"onboarding complete","2020-01-25"
47209,"onboarding complete","2020-01-25"
47210,"onboarding complete","2020-01-25"
47211,"onboarding complete","2020-01-25"
47212,"onboarding complete","2020-01-25"
47213,"onboarding complete","2020-01-25"
47214,"onboarding complete","2020-01-25"
47215,"onboarding complete","2020-01-25"
47218,"onboarding complete","2020-01-25"
47219,"onboarding complete","2020-01-25"
47220,"onboarding complete","2020-01-25"
47221,"onboarding complete","2020-01-25"
47223,"onboarding complete","2020-01-25"
47224,"onboarding complete","2020-01-25"
47225,"onboarding complete","2020-01-25"
47226,"onboarding complete","2020-01-25"
47227,"onboarding complete","2020-01-25"
47229,"onboarding complete","2020-01-25"
47231,"onboarding complete","2020-01-25"
47233,"onboarding complete","2020-01-25"
47235,"onboarding complete","2020-01-25"
47237,"onboarding complete","2020-01-25"
47238,"onboarding complete","2020-01-25"
47239,"onboarding complete","2020-01-25"
47240,"onboarding complete","2020-01-25"
47246,"onboarding complete","2020-01-25"
47247,"onboarding complete","2020-01-25"
47248,"onboarding complete","2020-01-25"
47249,"onboarding complete","2020-01-25"
47250,"onboarding complete","2020-01-25"
47251,"onboarding complete","2020-01-25"
47252,"onboarding complete","2020-01-25"
47253,"onboarding complete","2020-01-25"
47254,"onboarding complete","2020-01-25"
47255,"onboarding complete","2020-01-25"
47256,"onboarding complete","2020-01-25"
47261,"onboarding complete","2020-01-25"
47263,"onboarding complete","2020-01-25"
47265,"onboarding complete","2020-01-25"
47266,"onboarding complete","2020-01-25"
47268,"onboarding complete","2020-01-25"
47271,"onboarding complete","2020-01-25"
47272,"onboarding complete","2020-01-25"
47273,"onboarding complete","2020-01-25"
47274,"onboarding complete","2020-01-25"
47275,"onboarding complete","2020-01-25"
47276,"onboarding complete","2020-01-25"
47277,"onboarding complete","2020-01-25"
47278,"onboarding complete","2020-01-25"
47279,"onboarding complete","2020-01-25"
47280,"onboarding complete","2020-01-25"
47281,"onboarding complete","2020-01-25"
47282,"onboarding complete","2020-01-25"
47283,"onboarding complete","2020-01-25"
47284,"onboarding complete","2020-01-25"
47287,"onboarding complete","2020-01-25"
47288,"onboarding complete","2020-01-25"
47289,"onboarding complete","2020-01-25"
47291,"onboarding complete","2020-01-25"
47292,"onboarding complete","2020-01-25"
47293,"onboarding complete","2020-01-25"
47294,"onboarding complete","2020-01-25"
47295,"onboarding complete","2020-01-25"
47296,"onboarding complete","2020-01-25"
47299,"onboarding complete","2020-01-25"
47300,"onboarding complete","2020-01-25"
47301,"onboarding complete","2020-01-25"
47302,"onboarding complete","2020-01-25"
47303,"onboarding complete","2020-01-25"
47304,"onboarding complete","2020-01-25"
47306,"onboarding complete","2020-01-25"
47308,"onboarding complete","2020-01-25"
47309,"onboarding complete","2020-01-25"
47310,"onboarding complete","2020-01-25"
47311,"onboarding complete","2020-01-25"
47312,"onboarding complete","2020-01-25"
47314,"onboarding complete","2020-01-25"
47315,"onboarding complete","2020-01-25"
47316,"onboarding complete","2020-01-25"
47317,"onboarding complete","2020-01-25"
47318,"onboarding complete","2020-01-25"
47319,"onboarding complete","2020-01-25"
47321,"onboarding complete","2020-01-25"
47323,"onboarding complete","2020-01-25"
47324,"onboarding complete","2020-01-25"
47325,"onboarding complete","2020-01-25"
47326,"onboarding complete","2020-01-25"
47328,"onboarding complete","2020-01-25"
47329,"onboarding complete","2020-01-25"
47330,"onboarding complete","2020-01-25"
47331,"onboarding complete","2020-01-25"
47332,"onboarding complete","2020-01-25"
47334,"onboarding complete","2020-01-25"
47335,"onboarding complete","2020-01-25"
47336,"onboarding complete","2020-01-25"
47337,"onboarding complete","2020-01-25"
47339,"onboarding complete","2020-01-25"
47342,"onboarding complete","2020-01-25"
47344,"onboarding complete","2020-01-25"
47346,"onboarding complete","2020-01-25"
47348,"onboarding complete","2020-01-25"
47349,"onboarding complete","2020-01-25"
47351,"onboarding complete","2020-01-25"
47352,"onboarding complete","2020-01-25"
47353,"onboarding complete","2020-01-25"
47354,"onboarding complete","2020-01-25"
47355,"onboarding complete","2020-01-25"
47356,"onboarding complete","2020-01-25"
47357,"onboarding complete","2020-01-25"
47358,"onboarding complete","2020-01-25"
47359,"onboarding complete","2020-01-25"
47360,"onboarding complete","2020-01-25"
47362,"onboarding complete","2020-01-25"
47364,"onboarding complete","2020-01-25"
47365,"onboarding complete","2020-01-25"
47367,"onboarding complete","2020-01-25"
47368,"onboarding complete","2020-01-25"
47370,"onboarding complete","2020-01-25"
47372,"onboarding complete","2020-01-25"
47373,"onboarding complete","2020-01-25"
47374,"onboarding complete","2020-01-25"
47376,"onboarding complete","2020-01-25"
47377,"onboarding complete","2020-01-25"
47378,"onboarding complete","2020-01-25"
47379,"onboarding complete","2020-01-25"
47381,"onboarding complete","2020-01-25"
47382,"onboarding complete","2020-01-25"
47383,"onboarding complete","2020-01-25"
47384,"onboarding complete","2020-01-25"
47385,"onboarding complete","2020-01-25"
47386,"onboarding complete","2020-01-25"
47387,"onboarding complete","2020-01-25"
47388,"onboarding complete","2020-01-25"
47390,"onboarding complete","2020-01-25"
47391,"onboarding complete","2020-01-25"
47392,"onboarding complete","2020-01-25"
47393,"onboarding complete","2020-01-25"
47394,"onboarding complete","2020-01-25"
47398,"onboarding complete","2020-01-25"
47400,"onboarding complete","2020-01-25"
47401,"onboarding complete","2020-01-25"
47406,"onboarding complete","2020-01-25"
47407,"onboarding complete","2020-01-25"
47408,"onboarding complete","2020-01-25"
47409,"onboarding complete","2020-01-25"
47411,"onboarding complete","2020-01-25"
47412,"onboarding complete","2020-01-25"
47414,"onboarding complete","2020-01-25"
47415,"onboarding complete","2020-01-25"
47416,"onboarding complete","2020-01-25"
47419,"onboarding complete","2020-01-25"
47420,"onboarding complete","2020-01-25"
47422,"onboarding complete","2020-01-25"
47423,"onboarding complete","2020-01-25"
47424,"onboarding complete","2020-01-25"
47425,"onboarding complete","2020-01-25"
47426,"onboarding complete","2020-01-25"
47427,"onboarding complete","2020-01-25"
47428,"onboarding complete","2020-01-25"
47429,"onboarding complete","2020-01-25"
47431,"onboarding complete","2020-01-25"
47432,"onboarding complete","2020-01-25"
47433,"onboarding complete","2020-01-25"
47434,"onboarding complete","2020-01-25"
47435,"onboarding complete","2020-01-25"
47436,"onboarding complete","2020-01-25"
47437,"onboarding complete","2020-01-25"
47438,"onboarding complete","2020-01-25"
47439,"onboarding complete","2020-01-25"
47440,"onboarding complete","2020-01-25"
47441,"onboarding complete","2020-01-25"
47442,"onboarding complete","2020-01-25"
47443,"onboarding complete","2020-01-25"
47444,"onboarding complete","2020-01-25"
47445,"onboarding complete","2020-01-25"
47447,"onboarding complete","2020-01-25"
47448,"onboarding complete","2020-01-25"
47454,"onboarding complete","2020-01-25"
47455,"onboarding complete","2020-01-25"
47457,"onboarding complete","2020-01-25"
47459,"onboarding complete","2020-01-25"
47460,"onboarding complete","2020-01-25"
47461,"onboarding complete","2020-01-25"
47462,"onboarding complete","2020-01-25"
47463,"onboarding complete","2020-01-25"
47464,"onboarding complete","2020-01-25"
47465,"onboarding complete","2020-01-25"
47467,"onboarding complete","2020-01-25"
47469,"onboarding complete","2020-01-25"
47471,"onboarding complete","2020-01-25"
47472,"onboarding complete","2020-01-25"
47473,"onboarding complete","2020-01-25"
47474,"onboarding complete","2020-01-25"
47475,"onboarding complete","2020-01-25"
47478,"onboarding complete","2020-01-25"
47479,"onboarding complete","2020-01-25"
47481,"onboarding complete","2020-01-25"
47482,"onboarding complete","2020-01-25"
47484,"onboarding complete","2020-01-25"
47485,"onboarding complete","2020-01-25"
47486,"onboarding complete","2020-01-25"
47487,"onboarding complete","2020-01-25"
47488,"onboarding complete","2020-01-25"
47489,"onboarding complete","2020-01-25"
47490,"onboarding complete","2020-01-25"
47491,"onboarding complete","2020-01-25"
47492,"onboarding complete","2020-01-25"
47493,"onboarding complete","2020-01-25"
47494,"onboarding complete","2020-01-25"
47498,"onboarding complete","2020-01-25"
47500,"onboarding complete","2020-01-25"
47502,"onboarding complete","2020-01-25"
47503,"onboarding complete","2020-01-25"
47504,"onboarding complete","2020-01-25"
47506,"onboarding complete","2020-01-25"
47507,"onboarding complete","2020-01-25"
47508,"onboarding complete","2020-01-25"
47509,"onboarding complete","2020-01-25"
47512,"onboarding complete","2020-01-25"
47513,"onboarding complete","2020-01-25"
47514,"onboarding complete","2020-01-25"
47517,"onboarding complete","2020-01-25"
47519,"onboarding complete","2020-01-25"
47521,"onboarding complete","2020-01-25"
47522,"onboarding complete","2020-01-25"
47524,"onboarding complete","2020-01-25"
47525,"onboarding complete","2020-01-25"
47526,"onboarding complete","2020-01-25"
47528,"onboarding complete","2020-01-25"
47530,"onboarding complete","2020-01-25"
47531,"onboarding complete","2020-01-25"
47532,"onboarding complete","2020-01-25"
47533,"onboarding complete","2020-01-25"
47534,"onboarding complete","2020-01-25"
47535,"onboarding complete","2020-01-25"
47537,"onboarding complete","2020-01-25"
47538,"onboarding complete","2020-01-25"
47541,"onboarding complete","2020-01-25"
47542,"onboarding complete","2020-01-25"
47543,"onboarding complete","2020-01-25"
47544,"onboarding complete","2020-01-25"
47545,"onboarding complete","2020-01-25"
47548,"onboarding complete","2020-01-25"
47549,"onboarding complete","2020-01-25"
47551,"onboarding complete","2020-01-25"
47552,"onboarding complete","2020-01-25"
47553,"onboarding complete","2020-01-25"
47555,"onboarding complete","2020-01-25"
47556,"onboarding complete","2020-01-25"
47557,"onboarding complete","2020-01-25"
47558,"onboarding complete","2020-01-25"
47561,"onboarding complete","2020-01-25"
47564,"onboarding complete","2020-01-25"
47565,"onboarding complete","2020-01-25"
47566,"onboarding complete","2020-01-25"
47567,"onboarding complete","2020-01-25"
47570,"onboarding complete","2020-01-25"
47571,"onboarding complete","2020-01-25"
47572,"onboarding complete","2020-01-25"
47573,"onboarding complete","2020-01-25"
47574,"onboarding complete","2020-01-25"
47575,"onboarding complete","2020-01-25"
47578,"onboarding complete","2020-01-25"
47579,"onboarding complete","2020-01-25"
47580,"onboarding complete","2020-01-25"
47585,"onboarding complete","2020-01-25"
47586,"onboarding complete","2020-01-25"
47587,"onboarding complete","2020-01-25"
47588,"onboarding complete","2020-01-25"
47589,"onboarding complete","2020-01-25"
47591,"onboarding complete","2020-01-25"
47592,"onboarding complete","2020-01-25"
47593,"onboarding complete","2020-01-25"
47594,"onboarding complete","2020-01-25"
47595,"onboarding complete","2020-01-25"
47596,"onboarding complete","2020-01-25"
47597,"onboarding complete","2020-01-25"
47598,"onboarding complete","2020-01-25"
47599,"onboarding complete","2020-01-25"
47601,"onboarding complete","2020-01-25"
47602,"onboarding complete","2020-01-25"
47603,"onboarding complete","2020-01-25"
47604,"onboarding complete","2020-01-25"
47605,"onboarding complete","2020-01-25"
47606,"onboarding complete","2020-01-25"
47607,"onboarding complete","2020-01-25"
47608,"onboarding complete","2020-01-25"
47610,"onboarding complete","2020-01-25"
47611,"onboarding complete","2020-01-25"
47612,"onboarding complete","2020-01-25"
47614,"onboarding complete","2020-01-25"
47615,"onboarding complete","2020-01-25"
47618,"onboarding complete","2020-01-25"
47619,"onboarding complete","2020-01-25"
47620,"onboarding complete","2020-01-25"
47622,"onboarding complete","2020-01-25"
47623,"onboarding complete","2020-01-25"
47624,"onboarding complete","2020-01-25"
47625,"onboarding complete","2020-01-25"
47626,"onboarding complete","2020-01-25"
47628,"onboarding complete","2020-01-25"
47629,"onboarding complete","2020-01-25"
47630,"onboarding complete","2020-01-25"
47631,"onboarding complete","2020-01-25"
47632,"onboarding complete","2020-01-25"
47633,"onboarding complete","2020-01-25"
47635,"onboarding complete","2020-01-25"
47638,"onboarding complete","2020-01-25"
47640,"onboarding complete","2020-01-25"
47641,"onboarding complete","2020-01-25"
47642,"onboarding complete","2020-01-25"
47643,"onboarding complete","2020-01-25"
47644,"onboarding complete","2020-01-25"
47645,"onboarding complete","2020-01-25"
47646,"onboarding complete","2020-01-25"
47648,"onboarding complete","2020-01-25"
47649,"onboarding complete","2020-01-25"
47650,"onboarding complete","2020-01-25"
47651,"onboarding complete","2020-01-25"
47652,"onboarding complete","2020-01-25"
47653,"onboarding complete","2020-01-25"
47655,"onboarding complete","2020-01-25"
47656,"onboarding complete","2020-01-25"
47658,"onboarding complete","2020-01-25"
47659,"onboarding complete","2020-01-25"
47660,"onboarding complete","2020-01-25"
47661,"onboarding complete","2020-01-25"
47663,"onboarding complete","2020-01-25"
47664,"onboarding complete","2020-01-25"
47665,"onboarding complete","2020-01-25"
47666,"onboarding complete","2020-01-25"
47667,"onboarding complete","2020-01-25"
47668,"onboarding complete","2020-01-25"
47669,"onboarding complete","2020-01-25"
47671,"onboarding complete","2020-01-25"
47672,"onboarding complete","2020-01-25"
47673,"onboarding complete","2020-01-25"
47674,"onboarding complete","2020-01-25"
47676,"onboarding complete","2020-01-25"
47677,"onboarding complete","2020-01-25"
47679,"onboarding complete","2020-01-25"
47680,"onboarding complete","2020-01-25"
47681,"onboarding complete","2020-01-25"
47682,"onboarding complete","2020-01-25"
47683,"onboarding complete","2020-01-25"
47684,"onboarding complete","2020-01-25"
47686,"onboarding complete","2020-01-25"
47687,"onboarding complete","2020-01-25"
47688,"onboarding complete","2020-01-25"
47689,"onboarding complete","2020-01-25"
47690,"onboarding complete","2020-01-25"
47691,"onboarding complete","2020-01-25"
47693,"onboarding complete","2020-01-25"
47694,"onboarding complete","2020-01-25"
47696,"onboarding complete","2020-01-25"
47698,"onboarding complete","2020-01-25"
47700,"onboarding complete","2020-01-25"
47702,"onboarding complete","2020-01-25"
47703,"onboarding complete","2020-01-25"
47704,"onboarding complete","2020-01-25"
47705,"onboarding complete","2020-01-25"
47706,"onboarding complete","2020-01-25"
47707,"onboarding complete","2020-01-25"
47708,"onboarding complete","2020-01-25"
47709,"onboarding complete","2020-01-25"
47713,"onboarding complete","2020-01-25"
47715,"onboarding complete","2020-01-25"
47716,"onboarding complete","2020-01-25"
47717,"onboarding complete","2020-01-25"
47718,"onboarding complete","2020-01-25"
47720,"onboarding complete","2020-01-25"
47721,"onboarding complete","2020-01-25"
47722,"onboarding complete","2020-01-25"
47723,"onboarding complete","2020-01-25"
47726,"onboarding complete","2020-01-25"
47727,"onboarding complete","2020-01-25"
47728,"onboarding complete","2020-01-25"
47729,"onboarding complete","2020-01-25"
47731,"onboarding complete","2020-01-25"
47732,"onboarding complete","2020-01-25"
47735,"onboarding complete","2020-01-25"
47737,"onboarding complete","2020-01-25"
47739,"onboarding complete","2020-01-25"
47740,"onboarding complete","2020-01-25"
47742,"onboarding complete","2020-01-25"
47743,"onboarding complete","2020-01-25"
47745,"onboarding complete","2020-01-25"
47746,"onboarding complete","2020-01-25"
47747,"onboarding complete","2020-01-25"
47748,"onboarding complete","2020-01-25"
47749,"onboarding complete","2020-01-25"
47750,"onboarding complete","2020-01-25"
47753,"onboarding complete","2020-01-25"
47754,"onboarding complete","2020-01-25"
47756,"onboarding complete","2020-01-25"
47757,"onboarding complete","2020-01-25"
47758,"onboarding complete","2020-01-25"
47762,"onboarding complete","2020-01-25"
47763,"onboarding complete","2020-01-25"
47764,"onboarding complete","2020-01-25"
47765,"onboarding complete","2020-01-25"
47766,"onboarding complete","2020-01-25"
47767,"onboarding complete","2020-01-25"
47768,"onboarding complete","2020-01-25"
47769,"onboarding complete","2020-01-25"
47772,"onboarding complete","2020-01-25"
47773,"onboarding complete","2020-01-25"
47774,"onboarding complete","2020-01-25"
47775,"onboarding complete","2020-01-25"
47777,"onboarding complete","2020-01-25"
47778,"onboarding complete","2020-01-25"
47780,"onboarding complete","2020-01-25"
47781,"onboarding complete","2020-01-25"
47782,"onboarding complete","2020-01-25"
47784,"onboarding complete","2020-01-25"
47785,"onboarding complete","2020-01-25"
47786,"onboarding complete","2020-01-25"
47787,"onboarding complete","2020-01-25"
47788,"onboarding complete","2020-01-25"
47789,"onboarding complete","2020-01-25"
47790,"onboarding complete","2020-01-25"
47793,"onboarding complete","2020-01-25"
47794,"onboarding complete","2020-01-25"
47795,"onboarding complete","2020-01-25"
47798,"onboarding complete","2020-01-25"
47802,"onboarding complete","2020-01-26"
47803,"onboarding complete","2020-01-26"
47804,"onboarding complete","2020-01-26"
47805,"onboarding complete","2020-01-26"
47808,"onboarding complete","2020-01-26"
47809,"onboarding complete","2020-01-26"
47811,"onboarding complete","2020-01-26"
47812,"onboarding complete","2020-01-26"
47813,"onboarding complete","2020-01-26"
47814,"onboarding complete","2020-01-26"
47815,"onboarding complete","2020-01-26"
47816,"onboarding complete","2020-01-26"
47817,"onboarding complete","2020-01-26"
47819,"onboarding complete","2020-01-26"
47820,"onboarding complete","2020-01-26"
47822,"onboarding complete","2020-01-26"
47823,"onboarding complete","2020-01-26"
47824,"onboarding complete","2020-01-26"
47825,"onboarding complete","2020-01-26"
47827,"onboarding complete","2020-01-26"
47828,"onboarding complete","2020-01-26"
47829,"onboarding complete","2020-01-26"
47830,"onboarding complete","2020-01-26"
47832,"onboarding complete","2020-01-26"
47833,"onboarding complete","2020-01-26"
47834,"onboarding complete","2020-01-26"
47835,"onboarding complete","2020-01-26"
47836,"onboarding complete","2020-01-26"
47837,"onboarding complete","2020-01-26"
47838,"onboarding complete","2020-01-26"
47839,"onboarding complete","2020-01-26"
47840,"onboarding complete","2020-01-26"
47841,"onboarding complete","2020-01-26"
47843,"onboarding complete","2020-01-26"
47844,"onboarding complete","2020-01-26"
47845,"onboarding complete","2020-01-26"
47846,"onboarding complete","2020-01-26"
47847,"onboarding complete","2020-01-26"
47849,"onboarding complete","2020-01-26"
47851,"onboarding complete","2020-01-26"
47852,"onboarding complete","2020-01-26"
47853,"onboarding complete","2020-01-26"
47854,"onboarding complete","2020-01-26"
47855,"onboarding complete","2020-01-26"
47856,"onboarding complete","2020-01-26"
47857,"onboarding complete","2020-01-26"
47858,"onboarding complete","2020-01-26"
47860,"onboarding complete","2020-01-26"
47861,"onboarding complete","2020-01-26"
47862,"onboarding complete","2020-01-26"
47863,"onboarding complete","2020-01-26"
47864,"onboarding complete","2020-01-26"
47866,"onboarding complete","2020-01-26"
47867,"onboarding complete","2020-01-26"
47868,"onboarding complete","2020-01-26"
47870,"onboarding complete","2020-01-26"
47871,"onboarding complete","2020-01-26"
47872,"onboarding complete","2020-01-26"
47873,"onboarding complete","2020-01-26"
47874,"onboarding complete","2020-01-26"
47875,"onboarding complete","2020-01-26"
47877,"onboarding complete","2020-01-26"
47878,"onboarding complete","2020-01-26"
47879,"onboarding complete","2020-01-26"
47880,"onboarding complete","2020-01-26"
47882,"onboarding complete","2020-01-26"
47883,"onboarding complete","2020-01-26"
47884,"onboarding complete","2020-01-26"
47885,"onboarding complete","2020-01-26"
47887,"onboarding complete","2020-01-26"
47888,"onboarding complete","2020-01-26"
47889,"onboarding complete","2020-01-26"
47890,"onboarding complete","2020-01-26"
47891,"onboarding complete","2020-01-26"
47892,"onboarding complete","2020-01-26"
47893,"onboarding complete","2020-01-26"
47894,"onboarding complete","2020-01-26"
47895,"onboarding complete","2020-01-26"
47896,"onboarding complete","2020-01-26"
47897,"onboarding complete","2020-01-26"
47898,"onboarding complete","2020-01-26"
47900,"onboarding complete","2020-01-26"
47901,"onboarding complete","2020-01-26"
47904,"onboarding complete","2020-01-26"
47905,"onboarding complete","2020-01-26"
47907,"onboarding complete","2020-01-26"
47910,"onboarding complete","2020-01-26"
47911,"onboarding complete","2020-01-26"
47912,"onboarding complete","2020-01-26"
47913,"onboarding complete","2020-01-26"
47914,"onboarding complete","2020-01-26"
47915,"onboarding complete","2020-01-26"
47917,"onboarding complete","2020-01-26"
47918,"onboarding complete","2020-01-26"
47919,"onboarding complete","2020-01-26"
47920,"onboarding complete","2020-01-26"
47921,"onboarding complete","2020-01-26"
47923,"onboarding complete","2020-01-26"
47924,"onboarding complete","2020-01-26"
47925,"onboarding complete","2020-01-26"
47928,"onboarding complete","2020-01-26"
47929,"onboarding complete","2020-01-26"
47931,"onboarding complete","2020-01-26"
47932,"onboarding complete","2020-01-26"
47933,"onboarding complete","2020-01-26"
47935,"onboarding complete","2020-01-26"
47936,"onboarding complete","2020-01-26"
47937,"onboarding complete","2020-01-26"
47939,"onboarding complete","2020-01-26"
47942,"onboarding complete","2020-01-26"
47943,"onboarding complete","2020-01-26"
47944,"onboarding complete","2020-01-26"
47945,"onboarding complete","2020-01-26"
47946,"onboarding complete","2020-01-26"
47947,"onboarding complete","2020-01-26"
47948,"onboarding complete","2020-01-26"
47950,"onboarding complete","2020-01-26"
47951,"onboarding complete","2020-01-26"
47953,"onboarding complete","2020-01-26"
47955,"onboarding complete","2020-01-26"
47956,"onboarding complete","2020-01-26"
47957,"onboarding complete","2020-01-26"
47958,"onboarding complete","2020-01-26"
47959,"onboarding complete","2020-01-26"
47960,"onboarding complete","2020-01-26"
47963,"onboarding complete","2020-01-26"
47964,"onboarding complete","2020-01-26"
47965,"onboarding complete","2020-01-26"
47966,"onboarding complete","2020-01-26"
47968,"onboarding complete","2020-01-26"
47969,"onboarding complete","2020-01-26"
47970,"onboarding complete","2020-01-26"
47971,"onboarding complete","2020-01-26"
47972,"onboarding complete","2020-01-26"
47973,"onboarding complete","2020-01-26"
47974,"onboarding complete","2020-01-26"
47975,"onboarding complete","2020-01-26"
47976,"onboarding complete","2020-01-26"
47977,"onboarding complete","2020-01-26"
47978,"onboarding complete","2020-01-26"
47980,"onboarding complete","2020-01-26"
47982,"onboarding complete","2020-01-26"
47983,"onboarding complete","2020-01-26"
47986,"onboarding complete","2020-01-26"
47988,"onboarding complete","2020-01-26"
47990,"onboarding complete","2020-01-26"
47991,"onboarding complete","2020-01-26"
47992,"onboarding complete","2020-01-26"
47993,"onboarding complete","2020-01-26"
47994,"onboarding complete","2020-01-26"
47995,"onboarding complete","2020-01-26"
47996,"onboarding complete","2020-01-26"
47997,"onboarding complete","2020-01-26"
47998,"onboarding complete","2020-01-26"
47999,"onboarding complete","2020-01-26"
48000,"onboarding complete","2020-01-26"
48001,"onboarding complete","2020-01-26"
48002,"onboarding complete","2020-01-26"
48003,"onboarding complete","2020-01-26"
48004,"onboarding complete","2020-01-26"
48006,"onboarding complete","2020-01-26"
48007,"onboarding complete","2020-01-26"
48008,"onboarding complete","2020-01-26"
48009,"onboarding complete","2020-01-26"
48010,"onboarding complete","2020-01-26"
48011,"onboarding complete","2020-01-26"
48012,"onboarding complete","2020-01-26"
48013,"onboarding complete","2020-01-26"
48015,"onboarding complete","2020-01-26"
48016,"onboarding complete","2020-01-26"
48017,"onboarding complete","2020-01-26"
48018,"onboarding complete","2020-01-26"
48020,"onboarding complete","2020-01-26"
48021,"onboarding complete","2020-01-26"
48022,"onboarding complete","2020-01-26"
48023,"onboarding complete","2020-01-26"
48025,"onboarding complete","2020-01-26"
48026,"onboarding complete","2020-01-26"
48027,"onboarding complete","2020-01-26"
48029,"onboarding complete","2020-01-26"
48030,"onboarding complete","2020-01-26"
48031,"onboarding complete","2020-01-26"
48032,"onboarding complete","2020-01-26"
48033,"onboarding complete","2020-01-26"
48034,"onboarding complete","2020-01-26"
48036,"onboarding complete","2020-01-26"
48037,"onboarding complete","2020-01-26"
48038,"onboarding complete","2020-01-26"
48040,"onboarding complete","2020-01-26"
48041,"onboarding complete","2020-01-26"
48043,"onboarding complete","2020-01-26"
48044,"onboarding complete","2020-01-26"
48046,"onboarding complete","2020-01-26"
48047,"onboarding complete","2020-01-26"
48048,"onboarding complete","2020-01-26"
48050,"onboarding complete","2020-01-26"
48051,"onboarding complete","2020-01-26"
48053,"onboarding complete","2020-01-26"
48054,"onboarding complete","2020-01-26"
48057,"onboarding complete","2020-01-26"
48058,"onboarding complete","2020-01-26"
48059,"onboarding complete","2020-01-26"
48063,"onboarding complete","2020-01-26"
48064,"onboarding complete","2020-01-26"
48065,"onboarding complete","2020-01-26"
48068,"onboarding complete","2020-01-26"
48069,"onboarding complete","2020-01-26"
48071,"onboarding complete","2020-01-26"
48072,"onboarding complete","2020-01-26"
48073,"onboarding complete","2020-01-26"
48075,"onboarding complete","2020-01-26"
48076,"onboarding complete","2020-01-26"
48077,"onboarding complete","2020-01-26"
48078,"onboarding complete","2020-01-26"
48079,"onboarding complete","2020-01-26"
48080,"onboarding complete","2020-01-26"
48081,"onboarding complete","2020-01-26"
48082,"onboarding complete","2020-01-26"
48083,"onboarding complete","2020-01-26"
48084,"onboarding complete","2020-01-26"
48085,"onboarding complete","2020-01-26"
48086,"onboarding complete","2020-01-26"
48087,"onboarding complete","2020-01-26"
48088,"onboarding complete","2020-01-26"
48090,"onboarding complete","2020-01-26"
48091,"onboarding complete","2020-01-26"
48093,"onboarding complete","2020-01-26"
48094,"onboarding complete","2020-01-26"
48096,"onboarding complete","2020-01-26"
48097,"onboarding complete","2020-01-26"
48098,"onboarding complete","2020-01-26"
48099,"onboarding complete","2020-01-26"
48100,"onboarding complete","2020-01-26"
48101,"onboarding complete","2020-01-26"
48102,"onboarding complete","2020-01-26"
48104,"onboarding complete","2020-01-26"
48105,"onboarding complete","2020-01-26"
48106,"onboarding complete","2020-01-26"
48107,"onboarding complete","2020-01-26"
48108,"onboarding complete","2020-01-26"
48109,"onboarding complete","2020-01-26"
48111,"onboarding complete","2020-01-26"
